all_codes,country_code_2,country_code_1,log_normalized_n_events_all,log_normalized_mean_imports_dollars,centroid_dist_meters,wals_euclidean_dist,asjp_dist
BENL,BE,NL,-13.063033560715823,-18.17328976971231,221393.17823203315,0,0
BENO,BE,NO,-13.981730679592301,-20.391994093865268,1295472.596925483,NA,0.6111259695105643
BENZ,BE,NZ,-14.270550665035598,-22.098139499524315,18792488.443755355,NA,0.5849157528751002
BEPH,BE,PH,-17.15058905036474,-22.652792360056,10750664.620382747,NA,0.5849157528751002
BEPL,BE,PL,-14.29126700314853,-20.73882803379618,1116056.138997855,NA,0.8472853704198984
BEPT,BE,PT,-16.220168458020197,-21.027640886366637,1570157.06811529,NA,0.85557635731479
BERO,BE,RO,-13.063229591953187,-22.088880884104046,1635493.4840060754,NA,0.8103771061781225
BERS,BE,RS,-14.025272547546383,NA,1484260.2539957836,NA,0.8457698136756708
BERU,BE,RU,-13.67467407180701,-21.889012770516356,5602162.208113121,NA,0.8378354283676562
BESA,BE,SA,-14.772976220469408,-21.61282988238444,4515759.468578913,NA,NA
BESE,BE,SE,-16.172848431915686,-19.980231285156556,1411267.4184808258,NA,0.6053311937238122
BESG,BE,SG,-15.955485246688621,-20.46508022801768,10587022.229030713,NA,0.5849157528751002
BESI,BE,SI,-14.005934429449962,-20.80131193105598,966798.8900430929,NA,0.8312382990104306
BESK,BE,SK,-13.690603522562807,-20.17307812589857,1138370.5986425763,NA,0.8404207898725149
BETH,BE,TH,-17.090141164634307,-22.076113029213218,9142855.09545084,NA,0.8717125791209771
BETR,BE,TR,-13.389015524846014,-21.77734334684065,2737472.3646134734,NA,0.8959614870286172
BETW,BE,TW,-15.977082021799998,-21.735991262369566,9677958.640731955,NA,0.9186948381920299
BEUA,BE,UA,-13.532384648977041,-21.208265202115623,2005182.304869161,NA,0.8241954176696087
BEUS,BE,US,-15.479595484458578,-21.878260139218625,7456955.425536193,NA,0.5849157528751002
BEVN,BE,VN,-15.767807960256157,-22.17846190506652,9566585.558604795,NA,0.908620843362753
BEZA,BE,ZA,-17.29674350881295,-21.182153904939177,9254874.989239264,NA,0.5849157528751002
BGBR,BG,BR,-17.37772406965319,-25.101923249317657,9976396.164108247,113.02719854789927,0.8117143621289115
BGBY,BG,BY,-15.94234736281992,-22.62084013667583,1135136.4424116903,168.93767434410213,0.5511277525184987
BGCA,BG,CA,-16.173689498446837,-24.924443097518616,7378095.4402374495,143.1037256022776,0.7995899081750913
BGCH,BG,CH,-14.2413482616248,-22.838661163341715,1406920.4776599698,100.25135732772104,0.8210751537844343
BGCO,BG,CO,-16.416784816238145,NA,10282493.085696476,156.8638769895623,0.8362307212267094
BGCZ,BG,CZ,-14.211583643225236,-20.729544891455078,1072736.5092625872,NA,0.48239279664794504
BGDE,BG,DE,-13.39547679193636,-22.26637480928199,1443061.7439197763,100.25135732772104,0.8210751537844343
BGDK,BG,DK,-15.66933643266842,-23.225888426247597,1800146.2907009807,140.6504708129605,0.8470179192297406
BGDZ,BG,DZ,-15.713966628461558,-23.423655636195758,2586338.650297414,102.73592321999153,NA
BGEE,BG,EE,-13.552055416889015,-24.582257461582014,1782438.8766275204,NA,0.8864223945796559
BGEG,BG,EG,-16.297018616160177,-23.856708418494105,1837618.6971164627,102.73592321999153,NA
BGES,BG,ES,-14.165318875363159,-23.020820498162657,2428490.9045907357,156.8638769895623,0.8362307212267094
BGFI,BG,FI,-14.27481773041785,-23.395114847247395,2338578.2085966594,114.66553102239561,0.8254435232236783
BGFR,BG,FR,-14.287423491046235,-22.985633702222408,1849684.9827270943,NA,0.8172416867255059
BGGB,BG,GB,-13.81937792918935,-23.5891825423493,2439733.006438095,143.1037256022776,0.7995899081750913
BGGR,BG,GR,-12.284958205746177,-20.69858734257685,511572.96378251904,NA,0.8553980565213515
BGHR,BG,HR,-11.47517527997758,-21.465209233607887,796461.5437066706,NA,0.42034412053133635
BGHU,BG,HU,-12.940106247803191,-21.554758068945,594030.2539256527,153.24201751679274,0.8636890434162432
BGID,BG,ID,-18.002056559983085,-25.57771919212941,10804865.95099044,167.15155111792592,0.8947133814745476
BGIE,BG,IE,-13.311263083984514,-24.28583936084817,2667669.1244819337,143.1037256022776,0.7995899081750913
BGIL,BG,IL,-14.341960615395228,-23.182058546704813,1541988.6407173236,119.03480169057235,NA
BGIN,BG,IN,-19.34405232891089,-25.754604549357577,5452034.174482579,121.59262859897582,0.7938842827850584
BGIQ,BG,IQ,-14.609476852610783,-25.048102360947052,1996840.416482322,102.73592321999153,NA
BGIT,BG,IT,-14.959183307966502,-21.979471659524943,991184.932839944,95.91707313991455,0.7788178657395025
BGJO,BG,JO,-14.934216738696405,-23.150343805324297,1652354.6951011193,102.73592321999153,NA
BGJP,BG,JP,-16.4115601131247,-25.2040147277849,8931239.021097897,174.56822572995108,0.9019345636088081
BGKR,BG,KR,-14.03957970744697,-24.460371596094497,8181966.779049002,163.78215772410226,0.87501114379959
BGKW,BG,KW,-14.72934096572166,-26.959631104164863,2521827.172883661,102.73592321999153,NA
BGKZ,BG,KZ,-14.745468072458129,-22.899102544210184,3356111.0745065883,102.82515966841646,0.8734064366586431
BGLT,BG,LT,-13.640296284490159,-23.07811295465668,1448918.39547958,106.21426463246043,0.786039047873763
BGLV,BG,LV,-13.83461555635307,-23.839315336906346,1558472.87110583,119.43758108373346,NA
BGMK,BG,MK,-12.03635223251124,-19.726471900822755,278637.98617943365,99.64537013384053,0.28902558616385843
BGMX,BG,MX,-17.981584149421753,NA,10906087.158700973,156.8638769895623,0.8362307212267094
BGNL,BG,NL,-13.597967834357863,-22.548310492250767,1778072.8694602249,NA,0.8184897922795756
BGNO,BG,NO,-12.777421938117858,-24.605376142070064,2333455.6986182136,111.10906393585151,0.8420254970134617
BGPH,BG,PH,-16.70759629985401,-25.91613194148082,9593840.711464362,143.1037256022776,0.7995899081750913
BGPK,BG,PK,-18.451562651086988,-24.77051450242276,4221334.547176252,103.90052976694793,0.8142997236337702
BGPL,BG,PL,-13.074334092442882,-22.242496059701256,1069473.6228763466,100.81621648954061,0.5353481322991887
BGPT,BG,PT,-13.305362593424285,-24.178025370756167,2771133.1582599785,113.02719854789927,0.8117143621289115
BGQA,BG,QA,-12.498924545649718,NA,3080144.1761146495,102.73592321999153,NA
BGRO,BG,RO,-11.594236644831396,-20.960702332341135,333958.4723798205,101.1242433955046,0.7674957653561558
BGRS,BG,RS,-12.09818720882923,NA,341594.44838359853,NA,0.42034412053133635
BGRU,BG,RU,-14.269670026154058,-22.475419472378537,5203406.380294902,123.95096233172488,0.6247659802086118
BGSA,BG,SA,-15.982825862484646,-25.592749716938055,2710025.2027026787,102.73592321999153,NA
BGSE,BG,SE,-14.250152459494414,-23.25169588475802,2214991.8770653913,114.66553102239561,0.8254435232236783
BGSI,BG,SI,-15.338333923752076,-20.70365664766547,858183.5085332971,99.8376456121491,0.35874119639832397
BGSK,BG,SK,-12.459917203664705,-20.927709786566258,761056.9579395144,NA,0.4932691450476954
BGTH,BG,TH,-17.442026430710165,-26.078603069966828,7674316.528636448,166.34523001990092,0.908620843362753
BGTR,BG,TR,-13.722946899855959,-22.054801395308495,940003.720276705,136.3215112303404,0.861281982704823
BGUA,BG,UA,-13.827523679234757,-20.290491872176194,858954.9495240013,99.80339463959928,0.5678880271017206
BGUS,BG,US,-14.363193041441265,-25.516461321778625,9211921.123140119,143.1037256022776,0.7995899081750913
BGVN,BG,VN,-14.629258804738331,-28.744135399845938,8225126.053670061,164.98889180257362,0.9098689489168227
BHBR,BH,BR,-18.44832716049707,-24.03541812919206,12046988.912613316,70.66751913990753,NA
BHCH,BH,CH,-14.11756488865074,-22.16740627864036,4387955.595505191,26.158017745560464,NA
BHDE,BH,DE,-15.826783008075473,-23.726752506455792,4396521.681281998,26.158017745560464,NA
BHDZ,BH,DZ,-16.427753942625266,-24.821003420639492,4686862.076496064,0,0
BHEG,BH,EG,-13.594975309657643,-24.11130125945127,2043083.5288241014,0,0
BHES,BH,ES,-15.925577222322465,-23.955225542012137,5235463.787579948,166.39748513958506,NA
BHFI,BH,FI,-15.042741043419658,-23.55815278829582,4585199.949939696,83.39008607952832,NA
BHFR,BH,FR,-14.989029736527774,-23.228442328139337,4808264.040022042,NA,NA
BHGB,BH,GB,-13.762458815284973,-22.704833027262588,5409089.942770941,156.59282004870923,NA
BHGR,BH,GR,-14.924259298777772,-24.341489122411318,3023587.5122485165,NA,NA
BHID,BH,ID,-18.267297552308467,-24.602383328150886,8239482.724571706,140.69020878687894,NA
BHIL,BH,IL,-14.669492494347352,NA,1652503.3927858716,104.11151944570605,NA
BHIN,BH,IN,-17.616635678893825,-23.508198395176063,2790874.332627793,124.34005973780548,NA
BHIQ,BH,IQ,-13.474656416286123,-27.075997347689732,1001372.7145831604,0,0
BHJO,BH,JO,-12.256361897146546,-21.905939528725828,1522220.2386830968,0,0
BHJP,BH,JP,-16.367033818165858,-22.723241021143252,8146230.1726277135,153.20765594659073,NA
BHKR,BH,KR,-16.350432989593052,-22.619643168252892,7216950.194666073,141.63370671766592,NA
BHKW,BH,KW,-11.209681745254265,-22.257295242220994,474505.1888684088,0,0
BHMA,BH,MA,-15.75192756078446,-24.007786999103903,5386996.790794676,0,0
BHMX,BH,MX,-17.935225730526597,-30.070349895614473,13829696.551945105,166.39748513958506,NA
BHMY,BH,MY,-15.890581970775903,-23.02262237746871,7108066.125813454,NA,NA
BHNZ,BH,NZ,-13.373555378438239,-22.648453773531035,14633107.90100733,156.59282004870923,NA
BHOM,BH,OM,-13.151609077775914,-21.573178706397442,865796.5281733823,0,0
BHPH,BH,PH,-16.364418367740324,-24.246929574824232,7556735.458765465,156.59282004870923,NA
BHPK,BH,PK,-14.988853505061092,-22.848747087675413,1964978.6619721423,39.749870088990654,NA
BHQA,BH,QA,-12.371990957242232,-21.867893428734295,93556.4720739206,0,0
BHRU,BH,RU,-14.672854179065707,-28.687615874743376,5322965.723188437,152.13440792344912,NA
BHSA,BH,SA,-12.664423350291681,-20.572957540593283,563664.880970431,0,0
BHSE,BH,SE,-15.53364402861427,-23.659246326836012,4793955.412976459,83.39008607952832,NA
BHSG,BH,SG,-13.81851817340832,-21.523169336954265,6323851.758145035,156.59282004870923,NA
BHTH,BH,TH,-17.361140378522713,-22.936735881127685,5272963.5683254795,138.43179218948518,NA
BHTR,BH,TR,-16.009778695261197,-23.747122186626612,2056539.173135066,118.9777237575461,NA
BHTW,BH,TW,-14.626914964764778,-22.85597667022162,7024602.355965636,123.05034102332374,NA
BHUS,BH,US,-15.185562369562295,-23.963782385499165,12038341.87040175,156.59282004870923,NA
BRBY,BR,BY,-18.08217077055509,-22.732094316840332,10442913.345193988,146.13897468810703,0.8373005259873406
BRCA,BR,CA,-17.214036240481235,-22.122826231821758,8595894.239422804,142.1286442918744,0.8577159668360523
BRCH,BR,CH,-16.401306690095108,-22.871319252817692,8877890.405702626,67.16845004095326,0.8338236605152893
BRCL,BR,CL,-15.884938162839555,-22.075904608527203,2777758.543061809,148.58768454288068,0.6058660961041276
BRCO,BR,CO,-15.023461598604177,-23.240914642437133,2445872.2621134976,148.58768454288068,0.6058660961041276
BRDE,BR,DE,-14.843427616590859,-21.756864014539115,9262242.528249165,67.16845004095326,0.8338236605152893
BRDK,BR,DK,-18.468714979622685,-23.87988577698307,9451795.343952082,119.76789563827117,0.8452349112953552
BRDZ,BR,DZ,-16.26734445046266,-21.92242218637492,7537683.510347064,70.66751913990753,NA
BRES,BR,ES,-15.37625733264642,-22.51492169547352,7648379.647326266,148.58768454288068,0.6058660961041276
BRFI,BR,FI,-16.27099189669298,-23.361305270105106,10584211.169323845,70.14950652788242,0.859944726754034
BRFR,BR,FR,-15.126481796921983,-22.25655489715592,8422414.49901869,NA,0.7019702237674957
BRGB,BR,GB,-13.303002097892263,-22.445458607973993,8579126.437234227,142.1286442918744,0.8577159668360523
BRGR,BR,GR,-15.752326274987874,-25.006439715248288,9617409.412913185,NA,0.8039582776143355
BRHR,BR,HR,-16.853941412947364,-23.979352125688003,9324530.11912336,NA,0.8422037978069002
BRID,BR,ID,-15.25594006996412,-23.010942191114278,18278065.54709186,147.74487835799937,0.8997949540875457
BRIL,BR,IL,-16.038059696160534,-23.25484122097425,10574784.163179543,109.34298654469418,NA
BRIN,BR,IN,-16.416796924512052,-22.862850220479125,14776055.599811956,125.31050533161486,0.7950432379424089
BRIQ,BR,IQ,-16.25709531943969,-22.482200511336533,11458238.945469277,70.66751913990753,NA
BRIT,BR,IT,-15.487415843188192,-22.10185026430912,9029838.574654259,86.92013215150278,0.5832218953374343
BRJO,BR,JO,-17.7875809645314,-24.940312934912956,10684358.032127861,70.66751913990753,NA
BRJP,BR,JP,-15.369675752809298,-22.059849416960827,16858984.93431248,155.30821008223043,0.8910582152090577
BRKR,BR,KR,-16.259338740951875,-21.738114974693065,17021382.263254393,143.89760583642905,0.9008647588481768
BRKW,BR,KW,-17.539024967081247,-23.09056419298932,11793484.969645247,70.66751913990753,NA
BRKZ,BR,KZ,-18.526917078968424,-24.053339424172183,13269898.189261174,64.6071865027499,0.8952482838548631
BRLT,BR,LT,-16.25855418640497,-26.142755372595825,10266816.693806456,76.85143562560444,0.852545243826335
BRLV,BR,LV,-16.25421093786758,-25.75142879949269,10353727.519310683,119.29161035300308,NA
BRMA,BR,MA,-17.899731174721396,-23.47288365023626,7078647.813904267,70.66751913990753,NA
BRMX,BR,MX,-14.831712949780925,-22.431431742019246,6301333.458844022,148.58768454288068,0.6058660961041276
BRNL,BR,NL,-18.52146552890344,-21.900836849130997,9025040.72810096,NA,0.85557635731479
BRNO,BR,NO,-17.080637617121624,-23.266087304115562,9750341.860326923,74.68157095026272,0.8441651065347241
BRNZ,BR,NZ,-18.463252590588013,-25.405738662185602,12394620.556512913,142.1286442918744,0.8577159668360523
BRPE,BR,PE,-15.872641777457739,-23.143699024776154,2301800.5747213354,148.58768454288068,0.6058660961041276
BRPK,BR,PK,-17.512719373930107,-24.67779310584094,13933899.682742158,68.15926799132569,0.7678523669430328
BRPT,BR,PT,-17.800250058247624,-23.33610652398369,7339674.307443106,0,0
BRRU,BR,RU,-14.40123287422049,-23.192193245642788,14096451.125753947,147.25715681281164,0.8775965053044485
BRSE,BR,SE,-15.51821193239542,-23.113333206092204,9988093.769021347,70.14950652788242,0.859944726754034
BRSG,BR,SG,-17.776010745254666,-22.284506047316228,17502338.470162988,142.1286442918744,0.8577159668360523
BRTR,BR,TR,-15.966828973546791,-23.992185440117016,10710470.70587654,123.29509611653518,0.8899884104484265
BRUA,BR,UA,-18.23310252709822,-22.789345684610716,10639946.44605097,73.35673752949855,0.8530801462066506
BRUS,BR,US,-14.00475955115742,-21.720334435905365,7136589.188863393,142.1286442918744,0.8577159668360523
BRVN,BR,VN,-16.74205567888317,-23.863884108272515,18054899.191792857,141.2390935076134,0.8738521886422395
BRZA,BR,ZA,-15.241085241968195,-23.0162029003698,8602407.976945195,142.1286442918744,0.8577159668360523
BYCH,BY,CH,-15.99657859627196,-22.26243378176276,1572285.9211481367,130.37005612932754,0.810555406971561
BYCZ,BY,CZ,-16.129753977801087,-21.406459386029145,971357.098959682,NA,0.4636712133368993
BYDE,BY,DE,-13.343508762679301,-21.519360026491842,1201206.6205156636,130.37005612932754,0.810555406971561
BYDZ,BY,DZ,-17.01687097984341,-25.827961550601106,3458881.6224697656,132.5023519190366,NA
BYEG,BY,EG,-16.204039731738074,-24.252446548889104,2899055.792557489,132.5023519190366,NA
BYFI,BY,FI,-15.834844480877313,-21.957379918715162,1229874.867863514,152.8453984389459,0.8032450744405812
BYFR,BY,FR,-13.327848119221308,-22.68406351168039,2020609.3197793325,NA,0.836765623607025
BYGB,BY,GB,-17.422066416615028,-22.785553558288548,2103718.3321183943,194.1888537781997,0.8062761879290362
BYGR,BY,GR,-15.037585132183455,-23.693892914761115,1624645.6227883622,NA,0.8882054025140411
BYHR,BY,HR,-15.072161174041115,-22.674115611063684,1258031.6695443762,NA,0.4916644379067487
BYHU,BY,HU,-15.686657648548799,-21.673729186807222,878584.1634808271,212.2453672290939,0.8626192386556121
BYIL,BY,IL,-15.992475907111324,-23.240151441119394,2454523.7861610884,169.53735194535543,NA
BYIN,BY,IN,-17.217727477657366,-24.66748787464542,5554500.3007955775,176.5258801182734,0.8277614335383792
BYIQ,BY,IQ,-14.950044491360291,-25.717241879260925,2566290.1791782365,132.5023519190366,NA
BYIT,BY,IT,-15.519486450034975,-22.185404888443383,1594174.3548705906,172.1059538048915,0.8172416867255059
BYJP,BY,JP,-13.701465732368447,-24.543431642071873,8055957.619560619,167.10973007574452,0.9133458143888741
BYKR,BY,KR,-17.194886320537307,-23.9252113121034,7384966.692254347,156.9583487211888,0.8753677453864669
BYKZ,BY,KZ,-12.638821802303848,-21.257415531269675,2847564.8358248863,132.3437559132932,0.8939110279040742
BYLT,BY,LT,-12.650287362249555,-20.088523925286175,422215.0456271995,143.97311711206237,0.8299010430596416
BYLV,BY,LV,-11.620087683509295,-20.348044494996735,484615.7203463301,166.55643563104553,NA
BYNO,BY,NO,-15.816813380317166,-22.275563607076215,1461542.5864228604,141.05808383782394,0.8308816974235536
BYPK,BY,PK,-14.377167651173762,-24.228831957897686,4244370.3002571035,134.0820374153441,0.8269590799679059
BYPL,BY,PL,-15.492646121226853,-20.72045629099217,553134.2418691787,142.6459962062384,0.5063742533654274
BYQA,BY,QA,-15.183683887113707,NA,3623723.986407425,132.5023519190366,NA
BYRO,BY,RO,-15.871428802356805,-22.77812160389755,808668.3229058742,131.41295978916503,0.8158152803779977
BYRS,BY,RS,-14.437667814731286,NA,1125841.8015459913,NA,0.4916644379067487
BYRU,BY,RU,-12.371780914573952,-19.25484504115338,4265102.4972501015,192.8815161417386,0.457163234376393
BYSE,BY,SE,-14.583110750351256,-22.158505445731898,1263356.4337684384,152.8453984389459,0.8032450744405812
BYSK,BY,SK,-15.139578123848075,-21.704162423576506,767136.2076606663,NA,0.4259605955246501
BYTH,BY,TH,-17.068028668012612,-23.940966466462505,7488826.50338032,187.6970713784028,0.8892752072746724
BYTR,BY,TR,-17.20557910994957,-22.958613833712754,1639391.0522895681,174.9658673766645,0.84585896407239
BYTW,BY,TW,-16.61901683731802,-23.515727730868324,8101703.693444244,178.71232808893086,0.8890969064812339
BYUA,BY,UA,-12.221353047629773,-19.26144993829349,525927.7574056793,134.48715970067462,0.42899170901310507
BYUS,BY,US,-15.725683409867683,-24.256481889645666,8498598.072022682,194.1888537781997,0.8062761879290362
BYVN,BY,VN,-15.894360809481917,-23.065918272759546,7911609.586730988,182.62051271973053,0.9004190068645805
CACH,CA,CH,-15.384627877932875,-21.772979774778822,6297665.134075802,150.1034955562486,0.6117500222875992
CACL,CA,CL,-16.39208622109395,-22.269318732274847,10277585.704003977,143.3610265111319,0.8321298029776233
CACO,CA,CO,-16.83394033324666,-22.77334394614071,6560161.737057986,143.3610265111319,0.8321298029776233
CACZ,CA,CZ,-16.25229165393045,-22.340686737331943,6340916.145380511,NA,0.8008380137291611
CADE,CA,DE,-14.56137303774712,-21.187911490690084,5998854.819208895,150.1034955562486,0.6117500222875992
CADK,CA,DK,-15.729520574812438,-22.387250414315105,5581671.615204769,208.1559704949568,0.5957921012748506
CADZ,CA,DZ,-17.435066755663026,-21.164979594097332,7822932.751777585,156.59282004870923,NA
CAEE,CA,EE,-14.924217721494008,-24.795622974692154,5867531.674614518,NA,0.9048765267005437
CAEG,CA,EG,-14.110669219632037,-23.698334774246188,9178834.280764312,156.59282004870923,NA
CAFR,CA,FR,-13.893786750458075,-21.434888729249902,6114383.191959756,NA,0.8161718819648747
CAGB,CA,GB,-13.702997980631627,-20.42383309074863,5158588.861348806,0,0
CAGR,CA,GR,-15.561999764021555,-23.923646858630832,7652219.632076655,NA,0.85557635731479
CAHK,CA,HK,-15.161005225451607,NA,NA,0,0
CAHU,CA,HU,-16.523502468478732,-23.85180373024367,6797217.462411346,196.02334345368018,0.8892752072746724
